OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_ASSET_VOLUME,NUMBER_OF_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,crypto
2018-05-12 15:00:00,0.67816,0.67946,0.65491,0.662,1244257.31,826353.5278333,2104,592396.31,393286.5436782,XRPUSDT
2018-05-12 16:00:00,0.662,0.67779,0.654,0.65998,684400.36,453906.1698254,1495,265521.16,176567.7000129,XRPUSDT
2018-05-12 17:00:00,0.65998,0.67,0.65493,0.6671,648661.49,430045.88021629996,1104,322437.41,213615.0715098,XRPUSDT
2018-05-12 18:00:00,0.6671,0.66799,0.65679,0.66799,489298.59,323496.118916,788,220457.42,145588.2503582,XRPUSDT
2018-05-12 19:00:00,0.66799,0.6866,0.66536,0.68263,514703.01,349057.2087961,1194,328607.94,222949.3869095,XRPUSDT
2018-05-12 20:00:00,0.68263,0.68768,0.67414,0.68222,570601.46,389060.5630779,946,239526.56,162982.7774723,XRPUSDT
2018-05-12 21:00:00,0.68222,0.68222,0.67374,0.67806,476527.1,322946.1766235,682,144580.44,98093.2402934,XRPUSDT
2018-05-12 22:00:00,0.67932,0.6899,0.67844,0.68153,399561.22000000003,273357.2826055,828,169462.1,115795.6769337,XRPUSDT
2018-05-12 23:00:00,0.68347,0.69376,0.68068,0.68522,470982.81,323130.8786922,969,288154.24,197725.7425266,XRPUSDT
2018-05-13 00:00:00,0.68192,0.69029,0.6745,0.6745,628175.0,429739.0947934,921,285222.2,194721.9881424,XRPUSDT
2018-05-13 01:00:00,0.6745,0.68248,0.67409,0.6791,502119.38,340313.15747649997,708,299541.06,202953.1802338,XRPUSDT
2018-05-13 02:00:00,0.67672,0.67875,0.66952,0.67351,340792.28,229103.614274,847,152642.22,102644.5280801,XRPUSDT
2018-05-13 03:00:00,0.67353,0.68,0.67091,0.67775,242928.03,164238.1689584,543,118059.9,79984.0212055,XRPUSDT
2018-05-13 04:00:00,0.6794,0.68248,0.66481,0.66505,316656.92,213875.4409276,666,144034.8,97596.0763366,XRPUSDT
2018-05-13 05:00:00,0.66505,0.67646,0.66456,0.67351,328115.0,219600.5486859,801,82411.01000000001,55304.465482600004,XRPUSDT
2018-05-13 06:00:00,0.675,0.68732,0.67318,0.68215,533301.83,363183.4319314,983,255566.23,173744.78986360002,XRPUSDT
2018-05-13 07:00:00,0.68215,0.68651,0.67727,0.68076,307228.23,209572.929472,758,115196.79000000001,78565.7811611,XRPUSDT
2018-05-13 08:00:00,0.68074,0.6838,0.6742,0.67693,231193.43,156867.2564248,624,79530.11,53958.0733553,XRPUSDT
2018-05-13 09:00:00,0.67897,0.69499,0.67193,0.69,761954.41,524850.3223828,1479,502222.68,345620.86867630004,XRPUSDT
2018-05-13 10:00:00,0.69031,0.693,0.68306,0.68677,333515.54000000004,229589.2717285,734,127859.73,88013.7209337,XRPUSDT
2018-05-13 11:00:00,0.68689,0.69389,0.68683,0.69042,571049.6699999999,394112.248157,800,221310.87,152585.38587320002,XRPUSDT
2018-05-13 12:00:00,0.6905,0.7017,0.68948,0.69487,823420.76,573192.1580197,1242,603676.07,420448.5126551,XRPUSDT
2018-05-13 13:00:00,0.6972,0.6984,0.687,0.69269,421108.77,292015.0990342,809,165478.92,114864.6026421,XRPUSDT
2018-05-13 14:00:00,0.69476,0.71989,0.69304,0.71901,1042922.74,735334.3937323,1931,562320.1799999999,396742.4997771,XRPUSDT
2018-05-13 15:00:00,0.71901,0.7311,0.70761,0.72815,1773365.75,1277109.9102191,2438,729406.5700000001,523372.3337052,XRPUSDT
2018-05-13 16:00:00,0.72815,0.745,0.72157,0.73506,1791087.54,1318993.9845134001,2858,749155.88,551129.7262191,XRPUSDT
2018-05-13 17:00:00,0.73799,0.7501,0.7105,0.71759,1923414.25,1407166.2024541001,2974,918875.73,671664.1355195,XRPUSDT
2018-05-13 18:00:00,0.71756,0.737,0.71513,0.73243,660144.98,480450.18842769996,1403,377279.74,274542.1078622,XRPUSDT
2018-05-13 19:00:00,0.7324,0.73681,0.72988,0.73576,369986.91000000003,270984.5321216,766,159546.89,116871.16295109999,XRPUSDT
2018-05-13 20:00:00,0.73308,0.7495,0.7305,0.743,1000068.27,740909.6916674001,1637,492525.68000000005,364902.2014161,XRPUSDT
2018-05-13 21:00:00,0.74469,0.7488,0.72633,0.72633,1237373.99,914638.0509248,1642,473679.3,349829.1488895,XRPUSDT
2018-05-13 22:00:00,0.7275,0.74213,0.7275,0.74196,466274.06,343051.9940424,1032,213907.38999999998,157413.8917795,XRPUSDT
2018-05-13 23:00:00,0.74111,0.7495,0.72825,0.72999,915064.03,674258.8293246999,1357,473570.75,349491.9203186,XRPUSDT
2018-05-14 00:00:00,0.72999,0.73247,0.7141,0.72845,1041874.99,752581.704403,1817,484116.0,349401.9262851,XRPUSDT
2018-05-14 01:00:00,0.72844,0.73199,0.72375,0.73016,251886.43,183350.2142446,600,114323.08,83210.492943,XRPUSDT
2018-05-14 02:00:00,0.73016,0.73233,0.7166,0.72144,510715.56,368674.0990552,905,275974.6,199268.9302401,XRPUSDT
2018-05-14 03:00:00,0.72125,0.7215,0.69272,0.69488,2149090.86,1506200.6599947,2826,931494.6,652995.9030285,XRPUSDT
2018-05-14 04:00:00,0.69356,0.715,0.688,0.70121,1772814.63,1238094.5923206,2042,979991.81,683130.7632490001,XRPUSDT
2018-05-14 05:00:00,0.7012,0.704,0.68585,0.7012,819458.5700000001,569680.5626684,1291,326141.91000000003,226537.0480163,XRPUSDT
2018-05-14 06:00:00,0.7013,0.7159,0.69824,0.70999,744640.93,525933.6246915,1349,239149.68,169434.9324684,XRPUSDT
2018-05-14 07:00:00,0.70999,0.71241,0.69935,0.70857,463903.93000000005,327034.89824380004,919,235480.81,166012.0186761,XRPUSDT
2018-05-14 08:00:00,0.70861,0.72368,0.70447,0.72002,754182.97,536671.1302371,1456,425792.18,302689.7509041,XRPUSDT
2018-05-14 09:00:00,0.72098,0.722,0.70313,0.71387,721256.42,514691.68975539994,1377,364301.97000000003,260224.0533007,XRPUSDT
2018-05-14 10:00:00,0.71387,0.71567,0.70039,0.71382,728600.63,517213.60550410004,1214,352658.25,250112.0182769,XRPUSDT
2018-05-14 11:00:00,0.71393,0.72344,0.71382,0.718,467981.45999999996,336669.6192231,1076,208696.29,150127.4732147,XRPUSDT
2018-05-14 12:00:00,0.718,0.71865,0.70735,0.71481,591870.24,421786.7405244,970,254277.85,181336.4158522,XRPUSDT
2018-05-14 13:00:00,0.71598,0.7372,0.6905,0.73197,1982910.41,1412664.681238,3329,837693.3,597240.2744353,XRPUSDT
2018-05-14 14:00:00,0.73392,0.74666,0.73097,0.738,1923169.3900000001,1421104.9459576,3338,876624.7000000001,648016.9323707,XRPUSDT
2018-05-14 15:00:00,0.738,0.741,0.726,0.73991,1278686.74,940806.3193328,1963,587673.41,432044.7208764,XRPUSDT
2018-05-14 16:00:00,0.73984,0.74307,0.7304,0.7366,864122.1,637007.0824029,1294,395562.41,291958.6407469,XRPUSDT
2018-05-14 17:00:00,0.7366,0.7383,0.731,0.73377,422396.22,310072.92745149997,850,249057.54,182816.3271852,XRPUSDT
2018-05-14 18:00:00,0.73377,0.73588,0.725,0.7277,585614.41,427344.1474129,993,192647.03000000003,140354.9718532,XRPUSDT
2018-05-14 19:00:00,0.72788,0.73588,0.72681,0.73416,442104.49,323930.6200703,829,147192.81,107981.7098426,XRPUSDT
2018-05-14 20:00:00,0.73416,0.7499,0.73216,0.74001,989949.76,735461.5767308,1573,449033.19,334271.0582798,XRPUSDT
2018-05-14 21:00:00,0.74001,0.745,0.72618,0.72872,884626.29,652636.0595378,1417,404110.45999999996,298511.6700078,XRPUSDT
2018-05-14 22:00:00,0.72885,0.73378,0.72111,0.72152,719552.92,522436.15030710003,1602,292792.11,212895.5232035,XRPUSDT
2018-05-14 23:00:00,0.72152,0.7335,0.72,0.72694,659954.61,479828.8924793,829,221501.52000000002,161132.9926515,XRPUSDT
2018-05-15 00:00:00,0.72695,0.7395,0.72695,0.72865,599304.7,438798.8407179,828,279824.78,205131.8861599,XRPUSDT
2018-05-15 01:00:00,0.72706,0.73372,0.72367,0.73108,322922.59,235198.3768283,650,220102.89,160400.1170557,XRPUSDT
2018-05-15 02:00:00,0.73125,0.73526,0.72607,0.73132,278075.34,203279.1996889,565,117615.2,86059.3359012,XRPUSDT
2018-05-15 03:00:00,0.73132,0.73698,0.72788,0.73688,234254.32,171810.1342651,597,148270.91,108849.20783110001,XRPUSDT
2018-05-15 04:00:00,0.7365,0.74006,0.7321,0.73351,568146.5,418038.6880571,1161,297562.48,218792.3238369,XRPUSDT
2018-05-15 05:00:00,0.73351,0.7428,0.73351,0.74187,438363.15,323880.24132830004,775,152222.25,112540.2954601,XRPUSDT
2018-05-15 06:00:00,0.74187,0.74888,0.74045,0.74227,496913.6,369995.0208203,895,158800.48,118288.34269779999,XRPUSDT
2018-05-15 07:00:00,0.74227,0.74578,0.73994,0.74124,428272.99,317916.1340904,651,224619.51,166740.5186118,XRPUSDT
2018-05-15 08:00:00,0.74104,0.74104,0.73001,0.736,610330.07,447953.7698388,1176,261687.38,192087.0420948,XRPUSDT
2018-05-15 09:00:00,0.73768,0.73786,0.731,0.73161,187886.27000000002,138241.20846700002,453,75352.85,55476.9776539,XRPUSDT
2018-05-15 10:00:00,0.7336,0.74892,0.73148,0.74228,574841.0800000001,425720.6457771,1108,298699.97,221404.23086299998,XRPUSDT
2018-05-15 11:00:00,0.74226,0.74378,0.7325,0.7379,461329.27,340921.609246,703,176035.86000000002,130400.2088729,XRPUSDT
2018-05-15 12:00:00,0.7379,0.74134,0.73535,0.73701,258054.34,190482.3904742,484,139762.06,103256.3671302,XRPUSDT
2018-05-15 13:00:00,0.73701,0.738,0.728,0.73213,523968.59,383552.3674649,983,147303.66,107701.39898900001,XRPUSDT
2018-05-15 14:00:00,0.73194,0.73232,0.70481,0.70815,1418674.6400000001,1014007.1389761,2582,649874.33,463525.33665129996,XRPUSDT
2018-05-15 15:00:00,0.70816,0.7163,0.70267,0.71237,917116.4,652050.7921571,1318,489002.9,347833.9522172,XRPUSDT
2018-05-15 16:00:00,0.71024,0.71787,0.708,0.7121,645969.83,460164.5391156,1049,389299.41,277119.3995632,XRPUSDT
2018-05-15 17:00:00,0.71225,0.71678,0.706,0.71055,605153.98,430983.0736014,809,288027.77999999997,205118.5620237,XRPUSDT
2018-05-15 18:00:00,0.71174,0.71174,0.6953,0.69974,1066830.47,747206.9736225,1632,529502.03,370632.9124544,XRPUSDT
2018-05-15 19:00:00,0.69898,0.7002,0.68733,0.69559,794558.59,551373.2742738,1224,331456.2,229954.11561580002,XRPUSDT
2018-05-15 20:00:00,0.6937,0.7049,0.69105,0.69901,460781.81,321765.3686211,705,210737.96,147329.7686113,XRPUSDT
2018-05-15 21:00:00,0.7,0.701,0.69501,0.69501,204493.99,142910.1659879,405,69374.07,48492.2323822,XRPUSDT
2018-05-15 22:00:00,0.69502,0.69822,0.6801,0.68616,568762.54,391441.6772188,1065,247436.6,170305.063662,XRPUSDT
2018-05-15 23:00:00,0.686,0.69686,0.68342,0.689,286983.39,198048.84228430002,585,140486.26,96867.5439568,XRPUSDT
2018-05-16 00:00:00,0.689,0.6955,0.6824,0.68427,286331.9,197106.994266,609,172726.07,118902.6018407,XRPUSDT
2018-05-16 01:00:00,0.68604,0.68869,0.67,0.6734,853945.49,577387.2140319999,1595,311688.84,211275.2457353,XRPUSDT
2018-05-16 02:00:00,0.67155,0.67563,0.65756,0.66118,1067355.67,708759.5189989,1750,448704.78,298292.3585933,XRPUSDT
2018-05-16 03:00:00,0.66118,0.67657,0.661,0.6685,713742.49,477588.0999123,1142,444695.92,297366.4644552,XRPUSDT
2018-05-16 04:00:00,0.66851,0.68259,0.6685,0.67955,601523.02,407781.5996176,1094,293756.48,198888.1535387,XRPUSDT
2018-05-16 05:00:00,0.67976,0.68013,0.66861,0.67493,661353.5900000001,444857.7643034,826,417665.18,280799.12729599996,XRPUSDT
2018-05-16 06:00:00,0.67392,0.67965,0.67192,0.6763,380421.94,257063.96377590002,709,139039.86,93957.8190288,XRPUSDT
2018-05-16 07:00:00,0.67911,0.68735,0.67752,0.68,281494.52999999997,191821.29348690002,634,136334.15,93003.0647611,XRPUSDT
2018-05-16 08:00:00,0.68,0.68004,0.67115,0.67515,268493.52,181398.774681,479,121192.38,81940.39205,XRPUSDT
2018-05-16 09:00:00,0.67492,0.68004,0.67101,0.67878,211100.47,142750.1934845,404,107191.46,72629.5602487,XRPUSDT
2018-05-16 10:00:00,0.67755,0.6968,0.67755,0.69,683578.73,471808.9007382,1283,333072.81,229431.05815499998,XRPUSDT
2018-05-16 11:00:00,0.6907,0.70023,0.68735,0.69128,332939.73,231335.0286188,745,138325.77,96268.00073290001,XRPUSDT
2018-05-16 12:00:00,0.69294,0.694,0.6888,0.69,284144.83999999997,196568.6185338,452,158773.49,109857.7243208,XRPUSDT
2018-05-16 13:00:00,0.69136,0.692,0.66861,0.67299,855144.34,580024.0193505,1424,332922.28,225807.5297043,XRPUSDT
2018-05-16 14:00:00,0.67298,0.6809,0.671,0.67778,362441.21,245361.6867307,580,157592.89,106795.9079653,XRPUSDT
2018-05-16 15:00:00,0.67782,0.69,0.676,0.6833,944814.02,644944.7930979,1080,344547.5,235264.3669867,XRPUSDT
2018-05-16 16:00:00,0.68329,0.68596,0.67405,0.678,345375.67,234383.5036805,560,207616.19,140879.0996237,XRPUSDT
2018-05-16 17:00:00,0.678,0.685,0.67578,0.67804,305259.05,207457.15591519998,490,149396.23,101561.17955690001,XRPUSDT
2018-05-16 18:00:00,0.68158,0.68467,0.67808,0.68351,198578.97,135361.8709998,290,145525.75,99240.9961148,XRPUSDT
2018-05-16 19:00:00,0.68316,0.689,0.67896,0.6807,261636.45,178789.8921957,390,139329.01,95247.7245675,XRPUSDT
2018-05-16 20:00:00,0.67808,0.682,0.67594,0.68199,151587.72,103030.6329491,265,118525.06999999999,80587.0987554,XRPUSDT
2018-05-16 21:00:00,0.6819,0.687,0.679,0.68662,132540.0,90562.8603572,273,94820.51000000001,64812.8413454,XRPUSDT
2018-05-16 22:00:00,0.6866,0.696,0.6866,0.69491,475552.08,328487.6707738,711,167531.37,115997.1259024,XRPUSDT
2018-05-16 23:00:00,0.69122,0.712,0.69122,0.70585,523077.27,367557.9418881,1051,297754.98,209381.87986669998,XRPUSDT
2018-05-17 00:00:00,0.70942,0.70942,0.6983,0.70268,774454.3099999999,544777.2153996,1156,316581.63,222553.6184327,XRPUSDT
2018-05-17 01:00:00,0.702,0.707,0.6985,0.70223,644426.78,452733.682443,855,266411.37,187144.7039843,XRPUSDT
2018-05-17 02:00:00,0.70221,0.712,0.70052,0.70491,437748.45,309313.5410109,856,275681.54,194873.7251868,XRPUSDT
2018-05-17 03:00:00,0.70491,0.71,0.69647,0.69701,552693.11,389203.9412355,899,322564.4,227002.5075747,XRPUSDT
2018-05-17 04:00:00,0.69889,0.70259,0.69423,0.6945,284322.26,198776.1763199,564,175536.08000000002,122726.72985989999,XRPUSDT
2018-05-17 05:00:00,0.6945,0.70202,0.6919,0.7011,387022.25,269806.6569323,619,275550.5,192065.2005344,XRPUSDT
2018-05-17 06:00:00,0.70106,0.705,0.69877,0.7019,188783.45,132488.5302,328,92649.04,64973.7141874,XRPUSDT
2018-05-17 07:00:00,0.70191,0.70221,0.6855,0.68998,479879.33,333566.8938384,927,178767.33,123930.0210511,XRPUSDT
2018-05-17 08:00:00,0.68665,0.6953,0.6851,0.68639,624820.61,430999.4172853,673,328640.13,226701.8176649,XRPUSDT
2018-05-17 09:00:00,0.68708,0.69547,0.68703,0.69239,158274.63,109487.2574036,364,101759.23,70379.21579070001,XRPUSDT
2018-05-17 10:00:00,0.692,0.6932,0.68688,0.69293,245675.77000000002,169592.3915753,395,145360.79,100385.1598394,XRPUSDT
2018-05-17 11:00:00,0.69296,0.6935,0.68744,0.69059,231596.84,159948.5986755,340,151365.27,104601.0741245,XRPUSDT
2018-05-17 12:00:00,0.68951,0.69374,0.6858,0.68796,246552.88,170214.8763231,325,111503.06,77063.3618724,XRPUSDT
2018-05-17 13:00:00,0.68796,0.69299,0.68633,0.69238,145000.3,100031.11816859999,253,97926.26999999999,67584.4720757,XRPUSDT
2018-05-17 14:00:00,0.69114,0.69854,0.69037,0.6935,197535.88,137210.2722693,510,117935.16,81914.1680008,XRPUSDT
2018-05-17 15:00:00,0.6935,0.69595,0.69128,0.69201,105726.4,73285.7490057,235,54734.47,37953.963413,XRPUSDT
2018-05-17 16:00:00,0.69201,0.69371,0.6762,0.68451,726571.38,496881.6119293,1178,388468.56,265741.7943615,XRPUSDT
2018-05-17 17:00:00,0.68451,0.68488,0.676,0.678,355230.98,241014.635294,539,174727.88,118565.6404408,XRPUSDT
2018-05-17 18:00:00,0.67844,0.679,0.66861,0.66999,523987.12,352607.891558,924,233256.59,156938.1338032,XRPUSDT
2018-05-17 19:00:00,0.669,0.67498,0.668,0.67239,294639.65,197509.7782199,590,173758.56999999998,116485.34995630001,XRPUSDT
2018-05-17 20:00:00,0.67016,0.68,0.665,0.67107,396912.37,267090.6250055,638,124693.11,84106.2395979,XRPUSDT
2018-05-17 21:00:00,0.67106,0.67126,0.6589,0.6635,384429.10000000003,255450.6477108,772,114846.73,76375.8967237,XRPUSDT
2018-05-17 22:00:00,0.66207,0.6675,0.65,0.65965,1200357.37,788452.169175,2118,449668.99,295181.3794761,XRPUSDT
2018-05-17 23:00:00,0.66144,0.66366,0.6482,0.65849,483419.92,317054.5053332,1050,227718.99000000002,149429.5732022,XRPUSDT
2018-05-18 00:00:00,0.65849,0.65849,0.646,0.65045,814795.01,530903.7083737,1235,234752.37,152787.0470994,XRPUSDT
2018-05-18 01:00:00,0.65171,0.66178,0.65,0.65783,634875.0700000001,416299.0334718,913,246560.22,161925.8297638,XRPUSDT
2018-05-18 02:00:00,0.65528,0.663,0.65152,0.65916,424318.94,279739.8613163,670,194830.99000000002,128571.2234379,XRPUSDT
2018-05-18 03:00:00,0.66041,0.66395,0.65811,0.65811,266376.97,176076.0178752,444,204764.16999999998,135395.6596471,XRPUSDT
2018-05-18 04:00:00,0.65814,0.66832,0.65811,0.66344,252568.0,167637.251254,575,117675.09,78114.786194,XRPUSDT
2018-05-18 05:00:00,0.66233,0.6699,0.6576,0.66546,221730.88,147081.5487215,386,146464.66,97290.8999933,XRPUSDT
2018-05-18 06:00:00,0.66545,0.66545,0.65511,0.65531,179798.78,118586.6116525,375,55634.22,36754.213405300005,XRPUSDT
2018-05-18 07:00:00,0.65757,0.67377,0.65542,0.66845,525447.64,351014.5757309,1488,350721.3,234331.6081372,XRPUSDT
2018-05-18 08:00:00,0.66997,0.67375,0.6663,0.67006,211772.44,141926.7353107,539,147439.06,98862.0082615,XRPUSDT
2018-05-18 09:00:00,0.671,0.6738,0.66671,0.67024,152145.28,102033.2464492,408,57608.33,38646.520737700004,XRPUSDT
2018-05-18 10:00:00,0.67035,0.67479,0.67,0.67387,332249.88,223240.77068780002,506,229142.61,153986.68734560002,XRPUSDT
2018-05-18 11:00:00,0.67187,0.67295,0.66244,0.66875,329507.02,220142.100046,649,123236.95,82405.8007569,XRPUSDT
2018-05-18 12:00:00,0.66801,0.67036,0.66509,0.66775,439842.8,293919.1736429,556,150229.0,100294.45655640001,XRPUSDT
2018-05-18 13:00:00,0.66775,0.6693,0.66,0.66387,786452.18,523727.0687188,1086,144124.86,95693.6307057,XRPUSDT
2018-05-18 14:00:00,0.66377,0.66377,0.65005,0.6567,760948.5700000001,499298.8443171,1205,271980.95999999996,178341.4913994,XRPUSDT
2018-05-18 15:00:00,0.6567,0.66548,0.65391,0.66148,360836.86,237946.626651,628,203007.24,133898.2077108,XRPUSDT
2018-05-18 16:00:00,0.663,0.66934,0.6601,0.66701,500144.86,332419.72593069996,709,343432.32,228200.5323303,XRPUSDT
2018-05-18 17:00:00,0.66702,0.6727,0.66,0.66035,382582.66,255353.1134322,742,140064.93,93535.0021543,XRPUSDT
2018-05-18 18:00:00,0.66192,0.6748,0.656,0.671,689408.25,459762.6724697,1189,432693.24,288478.6937886,XRPUSDT
2018-05-18 19:00:00,0.671,0.67818,0.66811,0.67756,594779.7,400873.6827626,1019,386269.91000000003,260479.134291,XRPUSDT
2018-05-18 20:00:00,0.67693,0.68254,0.674,0.678,475940.11,323073.2640805,685,296344.09,201343.16528040002,XRPUSDT
2018-05-18 21:00:00,0.678,0.68255,0.67745,0.68,241305.51,164227.8003997,484,109907.96,74766.2791672,XRPUSDT
2018-05-18 22:00:00,0.67941,0.68143,0.671,0.67398,309246.51,209007.6345662,545,191891.05,129669.0585729,XRPUSDT
2018-05-18 23:00:00,0.67398,0.68034,0.67291,0.67766,253601.21,171585.6237874,398,119046.42,80587.2855268,XRPUSDT
2018-05-19 00:00:00,0.67698,0.6799,0.67101,0.67166,361872.61,244490.2150745,433,179800.28999999998,121712.4469429,XRPUSDT
2018-05-19 01:00:00,0.67166,0.67466,0.6686,0.67151,361333.31,242243.3386367,560,176812.41,118532.0559712,XRPUSDT
2018-05-19 02:00:00,0.671,0.6728,0.66988,0.67029,357956.43,240383.3853688,423,147125.6,98782.5057106,XRPUSDT
2018-05-19 03:00:00,0.67029,0.67625,0.66834,0.67402,490002.34,329995.8408461,587,253071.18000000002,170540.251904,XRPUSDT
2018-05-19 04:00:00,0.67405,0.67826,0.671,0.67296,197387.58000000002,133211.96729200002,253,111364.63999999998,75229.2935132,XRPUSDT
2018-05-19 05:00:00,0.67299,0.67373,0.66846,0.67086,115974.74,77792.2877432,292,51470.14,34549.1854846,XRPUSDT
2018-05-19 06:00:00,0.67167,0.674,0.66822,0.66996,136443.11,91534.3753564,277,69543.13,46687.0158522,XRPUSDT
2018-05-19 07:00:00,0.66996,0.67,0.6611,0.66309,469899.16000000003,313034.3028782,806,259998.21000000002,173442.74745989998,XRPUSDT
2018-05-19 08:00:00,0.66309,0.66935,0.66111,0.66879,125536.43,83454.276027,383,60236.61,40014.120104300004,XRPUSDT
2018-05-19 09:00:00,0.66879,0.66879,0.664,0.66511,106748.61,71066.1741532,259,58230.979999999996,38786.8467058,XRPUSDT
2018-05-19 10:00:00,0.66511,0.67141,0.66511,0.66804,182516.65,122236.7577323,443,63127.200000000004,42288.1253739,XRPUSDT
2018-05-19 11:00:00,0.6683,0.67998,0.66729,0.67996,420930.58,283513.63176769996,588,269554.14,181602.63908670002,XRPUSDT
2018-05-19 12:00:00,0.67998,0.68791,0.67355,0.68729,712786.0,485414.645539,1236,417309.46,284179.9745433,XRPUSDT
2018-05-19 13:00:00,0.68729,0.69139,0.67933,0.68018,651942.08,447104.1962545,1092,258944.50999999998,177420.6727239,XRPUSDT
2018-05-19 14:00:00,0.6816,0.6833,0.68,0.68,288971.54,196828.3506906,560,166933.74,113691.74907389999,XRPUSDT
2018-05-19 15:00:00,0.68001,0.682,0.67561,0.68055,155509.96,105602.6750503,389,56400.64,38335.698963099996,XRPUSDT
2018-05-19 16:00:00,0.68055,0.68198,0.67473,0.67506,264361.6,179078.8869893,449,97252.41,65873.6191322,XRPUSDT
2018-05-19 17:00:00,0.67688,0.67741,0.6715,0.67451,168466.5,113534.0920065,499,66978.92,45176.5012289,XRPUSDT
2018-05-19 18:00:00,0.67451,0.67995,0.67403,0.6778,171410.98,116112.00271,359,83881.29000000001,56834.3181402,XRPUSDT
2018-05-19 19:00:00,0.67631,0.67631,0.67311,0.67597,153725.57,103752.4792833,291,106258.29999999999,71734.7644799,XRPUSDT
2018-05-19 20:00:00,0.676,0.6779,0.6737,0.6737,116423.81,78742.38437079999,246,30498.95,20633.3525211,XRPUSDT
2018-05-19 21:00:00,0.6737,0.67426,0.6656,0.66966,562020.66,376187.6589028,863,250537.66,167559.9486342,XRPUSDT
2018-05-19 22:00:00,0.66755,0.67292,0.66613,0.6703,200552.1,134181.9512372,441,121182.48,81045.7583708,XRPUSDT
2018-05-19 23:00:00,0.67035,0.67825,0.66933,0.67339,81625.4,54964.6547081,262,50126.99,33796.4899869,XRPUSDT
2018-05-20 00:00:00,0.67483,0.67494,0.66914,0.67234,161835.79,108845.6913322,386,91551.6,61590.411364,XRPUSDT
2018-05-20 01:00:00,0.67232,0.67825,0.668,0.6776,183897.52000000002,123808.5448057,393,126194.54,85012.82043379999,XRPUSDT
2018-05-20 02:00:00,0.67491,0.6853,0.67445,0.6849,360735.04,245625.1127608,860,216026.9,147038.4290412,XRPUSDT
2018-05-20 03:00:00,0.68338,0.68495,0.678,0.68043,378507.63,257841.604275,613,119080.15,81237.7972046,XRPUSDT
2018-05-20 04:00:00,0.67816,0.68235,0.67621,0.68069,159220.56,108276.216041,289,48574.98,33043.3137676,XRPUSDT
2018-05-20 05:00:00,0.68069,0.68262,0.67956,0.68056,79414.27,54125.7237186,246,57600.62,39275.9968839,XRPUSDT
2018-05-20 06:00:00,0.681,0.68544,0.6795,0.6796,140118.52000000002,95510.8990529,254,46508.60999999999,31786.7941005,XRPUSDT
2018-05-20 07:00:00,0.68071,0.68133,0.677,0.6801,151474.55,102874.1551094,379,51779.4,35173.9138445,XRPUSDT
2018-05-20 08:00:00,0.6801,0.684,0.67622,0.68191,398659.99,270923.4534665,926,221457.15000000002,150689.6648783,XRPUSDT
2018-05-20 09:00:00,0.68169,0.6887,0.67912,0.68797,342166.85,234468.1231803,823,199685.48,137045.2810658,XRPUSDT
2018-05-20 10:00:00,0.68797,0.692,0.68097,0.68419,569340.09,391772.068807,1058,308744.01,212557.7052153,XRPUSDT
2018-05-20 11:00:00,0.68419,0.68748,0.68021,0.68408,337351.6,230670.3660304,711,175334.07,120038.4972499,XRPUSDT
2018-05-20 12:00:00,0.68408,0.6875,0.68053,0.6814,280770.45,191879.6944445,455,120318.38,82157.1372673,XRPUSDT
2018-05-20 13:00:00,0.68053,0.683,0.6789,0.68123,206279.81,140512.2049009,437,133405.24,90859.1685499,XRPUSDT
2018-05-20 14:00:00,0.68263,0.68847,0.68149,0.68538,268173.18,183990.03820749998,420,189440.86,129987.981834,XRPUSDT
2018-05-20 15:00:00,0.68538,0.69,0.68344,0.6891,267549.67,183996.5657594,477,150785.98,103704.1163885,XRPUSDT
2018-05-20 16:00:00,0.6891,0.69865,0.688,0.6952,938275.52,651697.1976956,1584,543897.88,377487.8582849,XRPUSDT
2018-05-20 17:00:00,0.69657,0.704,0.69504,0.6991,699506.42,489646.9957653,1152,341792.77,238864.83923430002,XRPUSDT
2018-05-20 18:00:00,0.6991,0.70293,0.696,0.70099,484834.33999999997,339645.0112033,711,313302.15,219577.19351150002,XRPUSDT
2018-05-20 19:00:00,0.70099,0.70199,0.69353,0.70117,355706.83,248476.0167376,673,216293.37,151159.87000249999,XRPUSDT
2018-05-20 20:00:00,0.70115,0.70659,0.69835,0.70412,422828.74,296757.2048243,760,234781.87000000002,164880.5490179,XRPUSDT
2018-05-20 21:00:00,0.70284,0.70598,0.698,0.70153,224305.52,157674.4396258,504,74467.81,52361.3302272,XRPUSDT
2018-05-20 22:00:00,0.70007,0.70199,0.69401,0.69568,381449.26,265728.2651966,731,286968.83999999997,199802.0453001,XRPUSDT
2018-05-20 23:00:00,0.69539,0.7014,0.69404,0.6994,263271.77,183705.4233481,459,175181.39,122214.1778261,XRPUSDT
2018-05-21 00:00:00,0.6994,0.7015,0.69321,0.69512,176060.9,122815.47485310001,405,55216.009999999995,38544.590906,XRPUSDT
2018-05-21 01:00:00,0.69524,0.69797,0.689,0.69,387055.72,268535.5703674,814,192838.31,133920.7478581,XRPUSDT
2018-05-21 02:00:00,0.69026,0.69845,0.68834,0.69657,212861.33000000002,147818.5745003,530,110089.81,76484.0158766,XRPUSDT
