OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_ASSET_VOLUME,NUMBER_OF_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,YEAR_AND_MONTH
1503018900000,4216.81,4238.89,4142.67,4142.67,6.67514,27861.36493546,26,1.49601,6306.02464012,201708
1503019200000,4172.81,4202.75,4134.61,4202.75,22.687485,94622.36739748,29,8.45684,35390.33609196,201708
1503019500000,4202.75,4219.88,4202.75,4214.97,5.191329,21859.10918588,23,3.346953,14098.6765901,201708
1503019800000,4214.97,4223.0,4214.97,4223.0,0.463677,1956.18179884,13,0.345291,1457.18836042,201708
1503020100000,4223.0,4223.0,4200.6,4202.73,6.501168,27356.34215976,23,6.225652,26194.07478473,201708
1503020400000,4221.87,4231.61,4212.65,4231.61,5.078056,21411.15465436,15,5.061787,21342.46905133,201708
1503020700000,4231.61,4238.89,4231.61,4238.89,1.558567,6601.88184278,23,1.113817,4718.16448905,201708
1503021000000,4238.89,4255.66,4238.89,4255.66,3.825457,16246.5482395,21,2.75236,11697.80809717,201708
1503021300000,4255.66,4269.36,4243.59,4243.59,4.944781,21014.37807941,17,4.883098,20751.87620363,201708
1503021600000,4251.95,4251.95,4251.95,4251.95,2.310185,9822.79111075,28,2.253567,9582.05420565,201708
1503021900000,4266.26,4266.26,4234.43,4262.14,11.120856,47252.48969188,21,9.613971,40837.58782,201708
1503022200000,4262.14,4286.53,4234.0,4286.53,3.472993,14800.85189744,19,1.832545,7838.1821035,201708
1503022500000,4286.53,4298.64,4278.87,4278.87,9.523207,40789.7079533,26,7.523207,32226.6879533,201708
1503022800000,4278.87,4278.87,4277.04,4277.04,6.796053,29069.22688029,17,5.306053,22696.43728029,201708
1503023100000,4255.88,4278.05,4255.88,4278.05,6.348661,27079.83828642,15,5.969931,25459.99492722,201708
1503023400000,4278.05,4278.05,4242.75,4264.51,5.603667,23822.27788418,23,5.312737,22581.60689918,201708
1503023700000,4264.51,4264.51,4260.98,4260.98,0.745756,3180.02269956,12,0.688965,2937.83691215,201708
1503024000000,4260.98,4260.98,4252.95,4252.95,1.554608,6617.12288116,19,1.324765,5637.76645502,201708
1503024300000,4252.95,4267.59,4252.95,4267.59,1.80466,7679.18953164,14,1.767429,7520.84795019,201708
1503024600000,4267.59,4267.59,4244.79,4267.59,3.791085,16099.20070035,12,3.791085,16099.20070035,201708
1503024900000,4267.59,4267.59,4267.59,4267.59,0.999606,4265.90856954,13,0.932581,3979.87334979,201708
1503025200000,4244.77,4278.05,4244.77,4278.05,2.028768,8648.4511802,25,0.671854,2873.07772052,201708
1503025500000,4279.86,4282.49,4278.05,4282.49,2.345138,10041.15502515,36,2.034,8709.98059108,201708
1503025800000,4282.49,4308.7,4282.49,4308.7,4.226024,18151.88511096,25,2.974864,12771.11267136,201708
1503026100000,4308.7,4308.7,4263.92,4263.92,6.283206,26891.64012281,17,6.283206,26891.64012281,201708
1503026400000,4283.07,4298.3,4275.36,4296.44,7.361987,31505.50839356,28,6.160106,26366.40040184,201708
1503026700000,4296.44,4296.44,4244.77,4244.77,6.847904,29269.33890962,27,5.597703,23946.76298329,201708
1503027000000,4244.77,4280.33,4234.0,4254.28,11.113086,47221.79982624,26,7.542382,32059.34729496,201708
1503027300000,4254.28,4277.83,4254.28,4277.83,2.781017,11833.94851316,14,1.769977,7532.70126196,201708
1503027600000,4277.83,4277.83,4262.88,4277.81,4.407117,18801.22267806,11,4.406697,18799.42598946,201708
1503027900000,4277.81,4296.6,4277.81,4296.6,5.889537,25241.33003482,40,4.031804,17272.42324724,201708
1503028200000,4296.6,4296.6,4288.14,4288.15,3.916574,16810.36392612,40,3.787988,16258.96915608,201708
1503028500000,4288.15,4292.39,4269.07,4292.39,6.800991,29078.36275907,17,6.800991,29078.36275907,201708
1503028800000,4292.39,4292.39,4269.26,4269.26,2.037483,8722.81215972,17,2.037483,8722.81215972,201708
1503029100000,4269.01,4269.01,4269.01,4269.01,1.80842,7720.1630642,19,1.80842,7720.1630642,201708
1503029400000,4266.56,4266.56,4252.01,4252.01,5.119003,21803.87634257,22,5.119003,21803.87634257,201708
1503029700000,4252.01,4266.56,4247.93,4251.67,5.388061,22902.56580725,31,4.719464,20060.63830696,201708
1503030000000,4251.67,4251.67,4234.43,4246.92,7.149028,30322.18150258,26,6.860044,29095.44276019,201708
1503030300000,4245.0,4246.92,4245.0,4245.0,3.952971,16781.13666492,25,2.933455,12453.29124492,201708
1503030600000,4245.0,4284.79,4245.0,4253.85,6.578099,28015.55068576,32,5.228385,22272.1570844,201708
1503030900000,4273.03,4273.03,4234.67,4271.02,6.398025,27304.1837964,19,5.655389,24156.05461424,201708
1503031200000,4271.02,4271.02,4271.02,4271.02,2.114956,9033.01937512,13,2.114956,9033.01937512,201708
1503031500000,4292.39,4292.39,4284.74,4285.99,2.311239,9904.23161406,23,1.946407,8341.02135038,201708
1503031800000,4278.5,4287.92,4271.02,4287.92,6.01376,25742.36277967,21,5.476711,23446.96382019,201708
1503032100000,4287.92,4287.92,4287.92,4287.92,1.92647,8260.5492424,19,1.92647,8260.5492424,201708
1503032400000,4287.92,4287.92,4268.97,4280.0,7.331195,31355.79560283,21,7.276604,31121.71376211,201708
1503032700000,4280.0,4280.0,4263.01,4280.0,4.165923,17826.63351,22,3.6556,15645.968,201708
1503033000000,4280.0,4293.8,4250.04,4293.8,4.709544,20145.34903898,25,1.645995,7063.27318491,201708
1503033300000,4278.06,4319.93,4278.06,4290.77,12.074623,51898.30652126,61,8.130961,34936.33030255,201708
1503033600000,4319.93,4319.93,4317.21,4319.93,1.701394,7349.25018242,21,1.701394,7349.25018242,201708
1503033900000,4317.21,4317.21,4295.68,4317.21,5.187852,22322.39196841,22,4.962622,21350.02676011,201708
1503034200000,4317.21,4330.82,4317.21,4330.82,1.965677,8507.33534316,15,1.397448,6051.31389369,201708
1503034500000,4330.82,4330.82,4289.33,4291.47,10.163414,43647.54224472,34,8.61122,36983.99845049,201708
1503034800000,4291.47,4340.62,4290.55,4340.0,7.214805,31021.99851794,62,3.036797,13088.15304589,201708
1503035100000,4294.5,4327.25,4274.16,4289.88,3.599253,15442.44571171,37,0.495461,2131.72810345,201708
1503035400000,4289.88,4327.25,4274.16,4288.21,5.550519,23891.97936048,34,4.532738,19525.91687679,201708
1503035700000,4325.38,4325.38,4313.56,4313.56,0.505087,2183.02072502,13,0.441411,1907.59782814,201708
1503036000000,4313.56,4313.56,4300.0,4313.56,2.341426,10093.67105656,27,1.693951,7306.95927556,201708
1503036300000,4313.56,4316.98,4262.32,4295.56,9.205415,39553.62887832,22,7.992214,34358.4627292,201708
1503036600000,4295.56,4316.98,4295.56,4316.75,2.203322,9494.57492918,18,1.966614,8477.7815127,201708
1503036900000,4316.75,4316.75,4297.13,4297.13,3.101307,13344.69913653,11,2.381533,10238.71183319,201708
1503037200000,4297.13,4304.67,4262.32,4304.67,1.78273,7655.54657659,11,1.504911,6471.39309651,201708
1503037500000,4304.67,4304.67,4268.92,4289.09,5.777726,24714.6143161,14,5.357502,22911.8113337,201708
1503037800000,4289.09,4289.09,4261.41,4261.41,2.464759,10565.48355163,22,1.926555,8263.16778495,201708
1503038100000,4261.41,4287.96,4247.75,4287.96,8.549762,36574.167625,52,5.916468,25298.80162246,201708
1503038400000,4287.96,4287.96,4247.75,4265.41,5.853195,24996.01722742,33,3.879365,16565.66040317,201708
1503038700000,4287.96,4289.09,4247.75,4289.09,9.370578,40038.38317403,45,2.00269,8588.45648735,201708
1503039000000,4272.0,4291.25,4272.0,4288.03,6.329695,27094.81201117,17,6.17485,26430.66787012,201708
1503039300000,4288.03,4304.66,4279.46,4279.46,7.255509,31119.00370593,26,6.631949,28435.06895377,201708
1503039600000,4279.46,4304.66,4279.46,4304.66,3.561504,15264.98405238,19,3.328172,14264.2021045,201708
1503039900000,4290.75,4290.75,4270.5,4286.09,5.287529,22610.59220265,17,4.461648,19070.4637921,201708
1503040200000,4286.09,4294.88,4277.05,4294.88,2.878829,12332.50490204,18,2.381342,10200.26597267,201708
1503040500000,4280.53,4286.08,4275.0,4286.05,6.445498,27590.22387311,33,4.270359,18284.48338971,201708
1503040800000,4286.05,4286.05,4270.48,4286.05,8.63855,36972.147179,10,8.63855,36972.147179,201708
1503041100000,4286.05,4286.05,4270.48,4286.05,7.021917,30044.61709839,13,7.021917,30044.61709839,201708
1503041400000,4286.05,4304.67,4270.48,4304.67,7.460274,31932.652876,22,7.081353,30308.57852395,201708
1503041700000,4301.56,4301.56,4301.56,4301.56,1.211109,5209.65803004,10,1.211109,5209.65803004,201708
1503042000000,4301.56,4301.56,4277.58,4300.25,5.959541,25551.40956098,22,5.397145,23132.28343714,201708
1503042300000,4304.67,4304.67,4294.83,4304.67,6.94602,29867.2887702,14,6.94602,29867.2887702,201708
1503042600000,4304.67,4304.67,4294.83,4304.67,6.886921,29612.17871595,10,6.886921,29612.17871595,201708
1503042900000,4304.65,4304.65,4285.0,4300.25,6.889112,29617.18495676,15,6.879123,29574.38209176,201708
1503043200000,4285.0,4300.25,4285.0,4300.25,2.605985,11191.96607775,18,2.30742,9912.61505275,201708
1503043500000,4284.96,4300.25,4284.96,4298.0,11.627521,49943.03063906,18,11.627521,49943.03063906,201708
1503043800000,4298.0,4298.0,4290.01,4298.0,4.530587,19456.49984524,17,4.490663,19285.225486,201708
1503044100000,4298.0,4300.25,4298.0,4298.0,3.645037,15666.452276,23,2.225562,9565.548726,201708
1503044400000,4298.0,4300.0,4284.33,4300.0,5.723547,24556.76273097,19,4.939687,21187.09325297,201708
1503044700000,4300.0,4307.41,4300.0,4306.41,8.013844,34491.20111648,24,7.436174,32004.92496483,201708
1503045000000,4306.41,4320.71,4306.41,4311.09,4.243782,18307.86964322,13,3.552114,15326.67942684,201708
1503045300000,4290.38,4311.09,4290.38,4311.09,8.519171,36657.52860246,24,7.000004,30108.26667074,201708
1503045600000,4310.18,4310.18,4270.34,4286.08,11.628459,49837.35187216,26,8.753253,37494.93104908,201708
1503045900000,4285.76,4286.08,4270.02,4270.02,4.010261,17165.03239405,31,3.76468,16112.53116749,201708
1503046200000,4270.02,4285.03,4259.85,4285.03,6.319137,26968.43625065,12,6.319137,26968.43625065,201708
1503046500000,4277.05,4293.55,4277.05,4282.73,3.962518,16994.46334805,22,3.357273,14399.4996463,201708
1503046800000,4265.33,4307.1,4265.33,4293.47,5.547153,23734.18994702,16,4.377345,18700.43593454,201708
1503047100000,4293.47,4307.1,4293.47,4305.37,3.887708,16734.71386171,13,3.390262,14598.94438409,201708
1503047400000,4305.37,4305.37,4283.13,4301.0,5.2882,22691.68124005,9,5.2882,22691.68124005,201708
1503047700000,4301.0,4307.01,4301.0,4307.0,1.481908,6376.79802351,19,0.7438,3202.19551551,201708
1503048000000,4307.0,4307.0,4276.88,4306.99,6.326363,27171.1941381,25,6.247498,26832.3575731,201708
1503048300000,4306.99,4327.25,4306.99,4307.01,3.888495,16774.72017334,19,3.590923,15488.91330209,201708
1503048600000,4317.6,4317.6,4307.01,4315.2,4.262876,18402.150864,25,4.172876,18014.519964,201708
1503048900000,4315.2,4315.2,4307.16,4307.16,1.644619,7089.41805264,11,1.644619,7089.41805264,201708
1503049200000,4307.16,4307.16,4300.0,4300.0,1.036555,4462.86271669,19,0.788267,3395.19209172,201708
1503049500000,4300.0,4310.0,4276.89,4276.89,6.499486,27978.21841716,35,5.272036,22699.69315624,201708
1503049800000,4276.89,4310.0,4276.89,4304.15,0.973725,4194.95998575,18,0.615094,2650.75032575,201708
1503050100000,4304.15,4304.15,4290.52,4304.15,4.816068,20684.21991716,19,4.816068,20684.21991716,201708
1503050400000,4304.15,4305.83,4304.15,4304.15,2.096205,9025.12299291,20,1.157713,4984.60000895,201708
1503050700000,4304.15,4315.2,4304.15,4315.2,1.558561,6710.7487103,15,1.157229,4983.3555825,201708
1503051000000,4296.04,4328.19,4296.04,4315.2,6.565833,28280.88959212,15,6.192325,26669.12787052,201708
1503051300000,4315.2,4336.61,4315.2,4336.61,6.103243,26394.40818818,18,5.857188,25332.63165218,201708
1503051600000,4336.61,4342.6,4330.26,4330.26,4.363363,18920.96460407,23,2.59702,11264.7647276,201708
1503051900000,4316.48,4349.0,4316.48,4349.0,7.730614,33457.7282646,12,6.225144,26938.6517424,201708
1503052200000,4330.26,4350.91,4330.26,4330.26,4.40016,19136.70309048,19,4.256242,18512.84561286,201708
1503052500000,4350.91,4371.52,4350.91,4368.68,2.076207,9048.60699586,21,0.937691,4088.9125321,201708
1503052800000,4371.4,4371.52,4371.4,4371.42,7.462583,32622.04619612,25,4.713939,20606.62381452,201708
1503053100000,4371.42,4371.42,4332.2,4332.2,2.258355,9837.48010786,21,1.292094,5633.47120724,201708
1503053400000,4332.2,4357.66,4317.91,4356.31,2.853731,12374.72088214,28,1.2142,5275.3882335,201708
1503053700000,4338.15,4356.31,4338.15,4356.31,4.09482,17779.7486666,10,4.09482,17779.7486666,201708
1503054000000,4356.31,4357.29,4327.0,4357.29,1.541634,6710.84950702,20,1.0383,4523.39519422,201708
1503054300000,4357.29,4357.36,4340.01,4357.36,2.804741,12216.01562503,16,2.334843,10171.71664903,201708
1503054600000,4357.36,4357.37,4345.14,4353.0,3.985993,17329.52600885,13,3.858024,16771.9184465,201708
1503054900000,4353.0,4354.29,4343.23,4343.23,1.268915,5520.28729929,22,0.970282,4220.33751102,201708
1503055200000,4343.23,4343.23,4330.0,4330.0,1.691368,7331.9343433,12,0.805378,3493.8168034,201708
1503055500000,4330.0,4330.0,4330.0,4330.0,1.011225,4378.60425,13,1.011225,4378.60425,201708
1503055800000,4330.0,4330.0,4329.0,4329.0,0.791907,3428.901248,15,0.791907,3428.901248,201708
1503056100000,4329.0,4343.23,4329.0,4343.23,0.901135,3903.7229493,14,0.783061,3392.5806033,201708
1503056400000,4343.23,4343.23,4315.46,4327.5,6.576882,28424.13764563,10,6.576882,28424.13764563,201708
1503056700000,4327.5,4343.23,4302.72,4343.23,1.796538,7751.07116359,14,0.796638,3448.78143559,201708
1503057000000,4343.23,4343.23,4340.31,4340.31,0.763053,3312.97624035,13,0.763053,3312.97624035,201708
1503057300000,4340.31,4340.31,4340.31,4340.31,0.960058,4166.94933798,16,0.960058,4166.94933798,201708
1503057600000,4320.52,4340.31,4320.52,4340.31,3.890942,16822.36093589,7,3.890942,16822.36093589,201708
1503057900000,4336.52,4336.52,4336.52,4336.52,1.739641,7543.98798932,15,1.739641,7543.98798932,201708
1503058200000,4336.52,4338.8,4336.52,4338.8,0.95557,4145.90300192,21,0.95557,4145.90300192,201708
1503058500000,4338.8,4340.31,4326.69,4340.31,4.865635,21073.48433872,19,4.394214,19028.08290392,201708
1503058800000,4340.31,4340.31,4340.31,4340.31,2.292838,9951.62769978,12,2.292838,9951.62769978,201708
1503059100000,4340.31,4340.31,4340.3,4340.3,0.173081,751.2244546,6,0.173081,751.2244546,201708
1503059400000,4340.3,4340.3,4340.3,4340.3,0.316905,1375.4627715,7,0.316905,1375.4627715,201708
1503059700000,4340.3,4340.3,4340.3,4340.3,0.002693,11.6884279,1,0.002693,11.6884279,201708
1503060000000,4331.71,4331.71,4300.74,4331.71,0.757765,3260.57711574,6,0.060547,261.80133234,201708
1503060300000,4287.79,4331.71,4287.79,4331.71,0.123887,531.86801357,2,0.015177,65.74236267,201708
1503060600000,4331.71,4331.71,4331.71,4331.71,0.0,0.0,0,0.0,0.0,201708
1503060900000,4331.71,4331.71,4331.71,4331.71,0.0,0.0,0,0.0,0.0,201708
1503061200000,4302.97,4318.16,4302.97,4318.16,0.040421,174.3144599,3,0.040421,174.3144599,201708
1503061500000,4318.16,4318.16,4318.16,4318.16,1.019558,4402.61457328,3,1.019558,4402.61457328,201708
1503061800000,4318.16,4318.16,4273.74,4307.17,8.546995,36772.18965431,16,6.244226,26874.6144582,201708
1503062100000,4307.17,4308.27,4307.17,4308.27,1.7902,7710.796197,9,1.395371,6010.20057307,201708
1503062400000,4308.27,4308.27,4308.27,4308.27,0.382221,1646.71126767,2,0.382221,1646.71126767,201708
1503062700000,4278.05,4278.05,4278.0,4278.0,0.179466,767.7607533,12,0.179466,767.7607533,201708
1503063000000,4278.0,4278.05,4221.05,4261.99,0.590098,2509.11615528,24,0.286612,1221.74755668,201708
1503063300000,4247.98,4278.05,4242.02,4242.02,11.745535,49972.12033998,37,11.727055,49893.35876478,201708
1503063600000,4262.99,4293.65,4255.9,4293.65,12.392612,52931.63249356,28,6.014936,25674.9061708,201708
1503063900000,4287.09,4287.09,4287.09,4287.09,1.565057,6709.54021413,10,1.565057,6709.54021413,201708
1503064200000,4268.51,4288.84,4268.51,4288.84,6.825383,29203.46530294,18,6.277566,26854.92452041,201708
1503064500000,4288.84,4293.09,4288.84,4293.09,1.456221,6250.36159614,15,1.178978,5061.31072802,201708
1503064800000,4293.09,4293.09,4271.49,4293.05,4.949555,21178.93752095,14,4.925285,21074.74519745,201708
1503065100000,4285.71,4288.61,4261.77,4273.61,9.978771,42656.79520119,21,7.82038,33415.08957648,201708
1503065400000,4273.61,4286.72,4261.88,4272.92,4.848042,20688.11016636,16,4.514158,19261.22016512,201708
1503065700000,4272.92,4272.92,4272.92,4272.92,0.613027,2619.41532884,7,0.613027,2619.41532884,201708
1503066000000,4258.97,4258.97,4224.72,4243.91,8.342829,35365.18990816,18,5.963754,25253.19186591,201708
1503066300000,4232.58,4257.63,4232.16,4256.79,13.139187,55775.24731303,31,11.036799,46825.78108681,201708
1503066600000,4229.42,4252.92,4193.7,4221.83,9.364173,39540.71039941,20,8.69151,36680.42698741,201708
1503066900000,4221.83,4221.83,4200.02,4221.83,7.699687,32377.46367458,44,6.638046,27912.39571761,201708
1503067200000,4204.76,4243.72,4204.76,4243.72,1.924197,8116.19457548,13,1.924197,8116.19457548,201708
1503067500000,4232.82,4249.85,4232.82,4247.83,7.457404,31624.18246475,15,5.852106,24810.35533537,201708
1503067800000,4247.83,4247.83,4240.32,4247.83,4.800483,20368.68438338,16,4.800483,20368.68438338,201708
1503068100000,4247.83,4259.4,4247.83,4259.4,1.251588,5328.97573644,10,1.204992,5130.75484776,201708
1503068400000,4259.4,4259.4,4255.0,4255.0,1.426227,6073.4176646,14,1.144649,4874.0643314,201708
1503068700000,4255.0,4256.97,4232.83,4256.97,4.505637,19139.07039778,15,4.271036,18142.75444065,201708
1503069000000,4256.97,4256.97,4253.71,4253.71,2.758672,11741.13436354,20,1.042597,4435.86676319,201708
1503069300000,4249.42,4249.42,4249.42,4249.42,0.562091,2388.56073722,9,0.562091,2388.56073722,201708
1503069600000,4249.42,4249.42,4209.5,4225.84,6.188977,26124.86527,14,6.188977,26124.86527,201708
1503069900000,4225.84,4229.86,4225.84,4229.86,2.87608,12161.50815604,22,2.210039,9346.9254566,201708
1503070200000,4200.0,4229.86,4200.0,4229.86,0.824762,3487.69792306,16,0.793621,3356.90572306,201708
1503070500000,4229.86,4249.51,4229.85,4249.51,5.358075,22699.7767266,20,4.491326,19021.80748358,201708
1503070800000,4249.51,4249.51,4248.0,4249.51,1.214156,5159.50004259,12,1.214156,5159.50004259,201708
1503071100000,4248.0,4248.95,4248.0,4248.95,1.46694,6232.2688757,12,0.893644,3796.9074677,201708
1503071400000,4234.54,4248.95,4234.54,4236.89,3.801584,16110.5335999,25,2.862954,12131.46961826,201708
1503071700000,4236.89,4244.17,4234.54,4236.89,8.964516,37981.47757258,20,7.26541,30786.30600724,201708
1503072000000,4234.54,4236.89,4234.54,4235.9,1.105053,4681.14735139,13,1.064053,4507.53121139,201708
1503072300000,4235.9,4243.84,4235.9,4243.84,1.754097,7441.14916295,15,1.517854,6440.44743925,201708
1503072600000,4239.18,4249.51,4239.18,4249.51,5.75076,24399.28573051,24,5.597102,23747.18576379,201708
1503072900000,4249.51,4268.52,4234.54,4268.52,5.452127,23231.69197132,15,3.810994,16244.92921504,201708
1503073200000,4252.71,4275.63,4252.71,4275.63,5.14759,21927.85020141,18,4.853068,20670.67715397,201708
1503073500000,4275.63,4275.63,4273.78,4273.78,1.77013,7567.99543005,18,1.579868,6754.50551499,201708
1503073800000,4273.78,4275.63,4250.63,4266.72,5.296578,22553.14257997,16,4.903003,20870.58575417,201708
1503074100000,4266.72,4266.72,4254.88,4266.72,3.240889,13818.25016895,14,1.911812,8152.94572255,201708
1503074400000,4266.72,4266.72,4266.7,4266.7,0.894125,3814.96481496,14,0.894125,3814.96481496,201708
1503074700000,4262.38,4283.79,4262.38,4267.0,5.324312,22727.83917146,20,5.324312,22727.83917146,201708
1503075000000,4267.0,4267.01,4266.7,4266.7,7.10216,30304.36130321,17,6.540453,27907.66279681,201708
1503075300000,4251.8,4251.8,4250.34,4250.34,2.201003,9356.41354804,13,1.971076,8379.14562286,201708
1503075600000,4250.34,4250.34,4237.63,4240.73,11.806476,50061.21599447,16,11.806476,50061.21599447,201708
1503075900000,4240.73,4240.73,4227.35,4230.12,10.832733,45887.30682045,18,7.303646,30953.57310453,201708
1503076200000,4230.12,4230.12,4210.0,4226.84,9.363938,39534.60976967,25,4.729705,19944.08489712,201708
1503076500000,4226.84,4231.86,4226.84,4231.86,1.929399,8164.24220136,11,1.78911,7571.2630446,201708
1503076800000,4231.86,4246.93,4231.86,4231.86,2.391506,10143.65971148,14,1.535576,6521.48378168,201708
1503077100000,4219.48,4231.86,4197.73,4197.73,6.190039,26145.28586036,11,6.190039,26145.28586036,201708
1503077400000,4176.64,4176.64,4093.73,4093.73,2.36668,9735.399588,9,0.78668,3263.211188,201708
1503077700000,4102.78,4126.45,4066.53,4126.44,8.681783,35621.91468124,15,5.78018,23774.52593646,201708
1503078000000,4158.56,4158.56,4158.56,4158.56,0.240069,998.34134064,1,0.240069,998.34134064,201708
1503078300000,4155.0,4175.37,4140.84,4161.59,5.068154,21119.69019976,17,4.51524,18824.03361876,201708
1503078600000,4161.59,4197.73,4161.58,4197.73,2.778592,11579.03600594,17,2.115152,8808.93709629,201708
1503078900000,4193.35,4193.35,4146.35,4193.35,1.042097,4349.19740795,10,0.602096,2524.7992616,201708
1503079200000,4171.17,4192.0,4171.17,4192.0,0.987994,4134.172048,7,0.987994,4134.172048,201708
1503079500000,4174.32,4174.32,4144.33,4174.32,4.239052,17592.79753254,18,4.150388,17223.31860254,201708
1503079800000,4174.32,4174.32,4160.0,4174.0,1.500447,6255.91279056,17,1.500447,6255.91279056,201708
1503080100000,4161.57,4176.64,4128.0,4161.57,5.5967,23231.65691125,22,5.038261,20917.94890744,201708
1503080400000,4176.64,4176.64,4173.63,4173.63,1.357971,5669.72109516,17,1.357971,5669.72109516,201708
1503080700000,4173.63,4297.75,4173.0,4173.0,2.82152,11796.75528459,16,2.680892,11194.93164495,201708
1503081000000,4172.99,4177.41,4158.55,4177.41,3.95304,16494.37799043,24,3.434061,14328.68381322,201708
1503081300000,4175.0,4175.0,4175.0,4175.0,0.192184,802.3682,1,0.192184,802.3682,201708
1503081600000,4166.77,4175.0,4166.77,4175.0,0.161441,673.308395,2,0.161441,673.308395,201708
1503081900000,4160.0,4160.0,4158.55,4158.55,0.314011,1306.11176,2,0.0,0.0,201708
1503082200000,4152.08,4152.08,4135.0,4135.0,0.250226,1036.711966,7,0.250226,1036.711966,201708
1503082500000,4127.92,4151.0,4117.41,4117.41,3.944068,16267.99566872,41,3.822329,15766.66376113,201708
1503082800000,4086.28,4131.0,4032.59,4078.0,14.299822,58209.09464721,45,9.86088,40254.52774517,201708
1503083100000,4078.0,4078.0,4020.51,4020.51,3.850658,15519.15278938,20,3.065807,12353.90945529,201708
1503083400000,4050.0,4061.29,4047.09,4047.09,4.538312,18378.81440297,15,3.985445,16139.70305297,201708
1503083700000,4031.39,4033.07,4015.7,4015.7,1.894098,7614.81165246,3,0.524098,2113.30265246,201708
1503084000000,4015.7,4015.7,4015.7,4015.7,0.0,0.0,0,0.0,0.0,201708
1503084300000,4052.96,4078.53,4052.96,4066.21,0.159854,649.73611042,5,0.159854,649.73611042,201708
1503084600000,4066.21,4106.37,4051.67,4106.36,9.01437,36724.14342238,25,7.559607,30785.7191805,201708
1503084900000,4106.36,4106.36,4093.28,4105.36,6.428273,26354.24694184,23,6.428273,26354.24694184,201708
1503085200000,4105.36,4117.41,4082.0,4089.05,6.963599,28497.67847234,26,5.991241,24511.53911594,201708
1503085500000,4089.05,4106.37,4053.16,4106.37,5.284304,21532.52220546,25,1.485368,6093.62802496,201708
1503085800000,4068.57,4131.34,4068.57,4108.82,3.071463,12570.32295321,13,1.561462,6426.77818464,201708
1503086100000,4131.34,4136.48,4074.28,4136.28,5.093273,20854.65584371,18,1.899026,7798.95592854,201708
1503086400000,4135.0,4135.0,4044.25,4100.0,2.539621,10347.95426443,19,0.433755,1781.88393286,201708
1503086700000,4072.12,4109.47,4072.12,4082.15,1.479037,6052.60673491,14,1.221173,4992.92236283,201708
1503087000000,4066.21,4082.15,4034.23,4082.15,0.374531,1512.97032679,3,0.053531,217.98249679,201708
1503087300000,4082.15,4082.15,4082.15,4082.15,0.04521,184.5540015,4,0.041075,167.67431125,201708
1503087600000,4082.15,4082.15,4082.15,4082.15,0.0,0.0,0,0.0,0.0,201708
1503087900000,4046.51,4061.19,4010.9,4010.9,4.599311,18607.09898808,16,2.742732,11133.75877698,201708
1503088200000,4043.92,4061.0,3999.0,3999.0,3.072206,12355.23485524,30,2.366011,9508.03871646,201708
1503088500000,3999.0,4048.12,3999.0,4047.0,0.971562,3908.20233688,16,0.846038,3406.23186088,201708
1503088800000,4021.98,4026.83,3981.13,4026.82,4.899487,19614.4712567,24,1.295066,5206.43761435,201708
1503089100000,4015.4,4026.82,4015.4,4015.4,0.894922,3598.50512804,10,0.894922,3598.50512804,201708
1503089400000,4026.82,4026.82,4021.11,4021.11,0.89626,3605.27976568,14,0.809348,3255.79705336,201708
1503089700000,4026.81,4026.81,4021.11,4021.11,0.19589,787.7679414,5,0.19589,787.7679414,201708
1503090000000,4015.4,4015.4,3956.3,3956.3,2.851363,11321.79471206,14,0.2006,799.1027476,201708
1503090300000,3956.3,3985.89,3949.36,3985.89,1.649738,6533.27140074,15,1.649738,6533.27140074,201708
1503090600000,3985.89,3985.89,3971.09,3985.89,0.113266,450.47421674,3,0.113266,450.47421674,201708
1503090900000,3971.09,3985.88,3971.09,3985.88,0.956304,3805.77563129,9,0.834035,3318.53366629,201708
1503091200000,3985.89,4006.33,3985.89,4006.33,0.616734,2464.55059954,9,0.616734,2464.55059954,201708
1503091500000,4000.95,4000.95,3980.0,3982.87,0.94841,3785.46579057,13,0.700226,2792.68600065,201708
1503091800000,3982.87,3982.87,3981.43,3981.43,0.139209,554.35630983,3,0.073209,291.58192983,201708
1503092100000,3980.0,3980.0,3960.0,3960.0,0.145101,575.80198,3,0.145,575.4,201708
1503092400000,3956.3,3976.0,3938.77,3976.0,1.618487,6393.56573093,15,0.401071,1590.706216,201708
1503092700000,3966.69,3966.69,3966.69,3966.69,0.015948,63.26077212,1,0.015948,63.26077212,201708
1503093000000,3976.0,3976.0,3966.69,3975.69,1.523787,6057.60777803,20,1.523787,6057.60777803,201708
1503093300000,3975.69,3980.0,3972.33,3975.69,4.160284,16537.32335916,49,4.031142,16024.32669371,201708
1503093600000,3996.92,3996.92,3938.77,3996.92,4.56019,18142.84142488,17,2.49638,9977.8311496,201708
1503093900000,3996.92,4000.95,3996.92,4000.95,2.652729,10603.56772677,16,2.176554,8700.33434577,201708
1503094200000,4000.95,4061.18,4000.95,4061.18,2.771601,11100.6870087,19,2.539103,10170.4741356,201708
1503094500000,4061.0,4061.0,4061.0,4061.0,1.035123,4203.634503,11,1.035123,4203.634503,201708
1503094800000,4061.0,4061.0,4030.44,4061.0,6.270453,25430.85080308,19,6.270453,25430.85080308,201708
